0.44        -142170105.315661  -142170105.315661  -142170356.666023 IE:   FE:  
0.45        -142170106.743051  -142170106.743051  -142170358.108542 IE:   FE:  
0.46        -142170110.689225  -142170110.689225  -142170362.051019 IE:   FE:  
0.47        -142170115.223765  -142170115.223765  -142170366.608488 IE:   FE:  
0.48        -142170117.295434  -142170117.295434  -142170368.672899 IE:   FE:  
0.49        -142170115.379664  -142170115.379664  -142170366.799935 IE:   FE:  
0.50        -142170111.077704  -142170111.077704   -142170362.50954 IE:   FE:  
0.51         -142170107.45147   -142170107.45147  -142170358.877075 IE:   FE:  
0.52        -142170106.551616  -142170106.551616  -142170357.856058 IE:   FE:  
0.53        -142170106.855372  -142170106.855372  -142170358.183246 IE:   FE:  
0.54        -142170106.659036  -142170106.659036   -142170357.99911 IE:   FE:  
0.55        -142170107.332199  -142170107.332199  -142170358.684545 IE:   FE:  
0.56        -142170110.767486  -142170110.767486  -142170362.186933 IE:   FE:  
0.57        -142170115.137343  -142170115.137343  -142170366.458224 IE:   FE:  
0.58        -142170116.897078  -142170116.897078  -142170368.309044 IE:   FE:  
0.59        -142170116.108404  -142170116.108404  -142170367.526393 IE:   FE:  
0.60          -142170113.4864    -142170113.4864  -142170364.895052 IE:   FE:  
0.61        -142170109.120951  -142170109.120951  -142170360.551673 IE:   FE:  
0.62        -142170105.614014  -142170105.614014  -142170356.948269 IE:   FE:  
0.63        -142170105.413234  -142170105.413234  -142170356.673218 IE:   FE:  
0.64        -142170107.048942  -142170107.048942   -142170358.36783 IE:   FE:  
0.65        -142170107.968918  -142170107.968918  -142170359.315391 IE:   FE:  
0.66        -142170109.760915  -142170109.760915  -142170361.095894 IE:   FE:  
0.67        -142170113.842812  -142170113.842812  -142170365.204983 IE:   FE:  
0.68        -142170116.838617  -142170116.838617  -142170368.239187 IE:   FE:  
0.69        -142170115.360628  -142170115.360628  -142170366.789474 IE:   FE:  
0.70        -142170111.345035  -142170111.345035  -142170362.813818 IE:   FE:  
0.71        -142170108.634727  -142170108.634727  -142170360.025523 IE:   FE:  
0.72         -142170108.06637   -142170108.06637  -142170359.392899 IE:   FE:  
0.73        -142170108.400809  -142170108.400809  -142170359.722599 IE:   FE:  
0.74        -142170108.701907  -142170108.701907  -142170360.013195 IE:   FE:  
0.75        -142170108.842554  -142170108.842554   -142170360.19753 IE:   FE:  
0.76        -142170110.525844  -142170110.525844  -142170361.857926 IE:   FE:  
0.77        -142170114.173243  -142170114.173243  -142170365.530551 IE:   FE:  
0.78        -142170117.013342  -142170117.013342  -142170368.391942 IE:   FE:  
0.79         -142170115.95593   -142170115.95593   -142170367.38748 IE:   FE:  
0.80        -142170112.098478  -142170112.098478  -142170363.574304 IE:   FE:  
0.81        -142170109.227765  -142170109.227765  -142170360.598466 IE:   FE:  
0.82         -142170108.69887   -142170108.69887  -142170360.104883 IE:   FE:  
0.83        -142170109.598443  -142170109.598443  -142170360.884381 IE:   FE:  
0.84        -142170109.958738  -142170109.958738  -142170361.298719 IE:   FE:  
0.85         -142170109.90478   -142170109.90478  -142170361.237883 IE:   FE:  
0.86        -142170111.143371  -142170111.143371   -142170362.46947 IE:   FE:  
0.87        -142170114.428061  -142170114.428061   -142170365.79379 IE:   FE:  
0.88        -142170117.315407  -142170117.315407  -142170368.698337 IE:   FE:  
0.89        -142170116.539715  -142170116.539715   -142170367.94329 IE:   FE:  
0.90        -142170112.851509  -142170112.851509  -142170364.251419 IE:   FE:  
0.91        -142170109.595412  -142170109.595412  -142170361.014126 IE:   FE:  
0.92        -142170109.256878  -142170109.256878  -142170360.610247 IE:   FE:  
0.93        -142170110.964675  -142170110.964675  -142170362.315537 IE:   FE:  
0.94        -142170111.280978  -142170111.280978  -142170362.616583 IE:   FE:  
